task_id,mode,classification,stop_reason,discovery_nanos,successful_search_rerun_nanos
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.InA_example.prove,committed,closed,other_or_unreported,22917039,22760498
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.InA_example.prove,search,closed,other_or_unreported,22798140,21845225
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.InA_map_fst_key.prove,committed,closed,other_or_unreported,38559703,39131811
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.InA_map_fst_key.prove,search,closed,other_or_unreported,38412577,38991040
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.Mmap.find_add_eq.prove,committed,closed,other_or_unreported,23780734,24601175
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.Mmap.find_add_eq.prove,search,closed,other_or_unreported,24156645,24310000
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.Mmap.find_add_neq.prove,committed,closed,other_or_unreported,2076345456,2048402392
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.Mmap.find_add_neq.prove,search,closed,other_or_unreported,2067840137,2064423484
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.Mremove_cardinal_less.prove,committed,closed,other_or_unreported,82872284,99236787
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.Mremove_cardinal_less.prove,search,closed,other_or_unreported,84030318,174275800
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.Mremove_elements.prove,committed,closed,other_or_unreported,46128079,45056822
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.Mremove_elements.prove,search,closed,other_or_unreported,46491563,45761196
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.Proper_eq_eq.prove,committed,closed,other_or_unreported,10510864,10542815
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.Proper_eq_eq.prove,search,closed,other_or_unreported,10519546,10543869
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.Proper_eq_key_elt.prove,committed,closed,other_or_unreported,11441966,11224735
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.Proper_eq_key_elt.prove,search,closed,other_or_unreported,12592154,11822251
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.Sin_domain.prove,committed,closed,other_or_unreported,54132626,66679475
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.Sin_domain.prove,search,closed,other_or_unreported,54919849,53853707
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.Snot_in_empty.prove,committed,closed,other_or_unreported,41693812,55375449
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.Snot_in_empty.prove,search,closed,other_or_unreported,42178613,64164255
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.SortE_equivlistE_eqlistE.prove,committed,completed_discovery_failure,core_search_exhausted,16323172222,
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.SortE_equivlistE_eqlistE.prove,search,completed_discovery_failure,ambient_resource_limit,22597635224,
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.Sorted_lt_key.prove,committed,closed,other_or_unreported,188992202,186666787
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.Sorted_lt_key.prove,search,closed,other_or_unreported,192088012,191599337
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.Sremove_cardinal_less.prove,committed,closed,other_or_unreported,57920479,58929816
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.Sremove_cardinal_less.prove,search,closed,other_or_unreported,58607905,59308363
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.Sremove_elements.prove,committed,closed,other_or_unreported,44042210,44364122
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.Sremove_elements.prove,search,closed,other_or_unreported,44105983,44785986
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.Sset.choose_in.prove,committed,completed_discovery_failure,core_search_exhausted,15051683962,
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.Sset.choose_in.prove,search,completed_discovery_failure,ambient_resource_limit,20302316148,
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.Sset.diff_in.prove,committed,closed,other_or_unreported,100092471,99385329
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.Sset.diff_in.prove,search,closed,other_or_unreported,99227542,98789448
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.adj_ext.prove,committed,closed,other_or_unreported,21432248,25113493
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.adj_ext.prove,search,closed,other_or_unreported,21113535,20009942
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.cardinal_map.prove,committed,closed,other_or_unreported,18914273,19214064
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.cardinal_map.prove,search,closed,other_or_unreported,18601055,18988331
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.color_correct.prove,committed,completed_discovery_failure,ambient_resource_limit,18262830978,
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.color_correct.prove,search,completed_discovery_failure,ambient_resource_limit,19974317605,
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.domain_example_map.prove,committed,closed,other_or_unreported,4845855,5320864
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.domain_example_map.prove,search,closed,other_or_unreported,4798095,4430492
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.eqlistA_Eeq_eq.prove,committed,closed,other_or_unreported,3435903,3628203
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.eqlistA_Eeq_eq.prove,search,closed,other_or_unreported,3675401,2980803
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.equivlistA_example.prove,committed,closed,other_or_unreported,31973706,32014023
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.equivlistA_example.prove,search,closed,other_or_unreported,31446437,31309858
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.filter_sortE.prove,committed,closed,other_or_unreported,129421683,131118643
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.filter_sortE.prove,search,closed,other_or_unreported,130871707,127192319
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.fold_right_rev_left.prove,committed,closed,other_or_unreported,14632538,14626893
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.fold_right_rev_left.prove,search,closed,other_or_unreported,13070943,24000617
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.in_colors_of_1.prove,committed,completed_discovery_failure,ambient_resource_limit,20276985406,
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.in_colors_of_1.prove,search,completed_discovery_failure,ambient_resource_limit,18251622566,
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.lt_proper.prove,committed,closed,other_or_unreported,18921813,19848869
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.lt_proper.prove,search,closed,other_or_unreported,18957961,18697095
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.lt_strict.prove,committed,closed,other_or_unreported,11800410,11881866
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.lt_strict.prove,search,closed,other_or_unreported,11554259,11093472
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.select_terminates.prove,committed,completed_discovery_failure,ambient_resource_limit,20052934179,
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.select_terminates.prove,search,completed_discovery_failure,ambient_resource_limit,18727350394,
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.specialize_SortA_equivlistA_eqlistA.prove,committed,closed,other_or_unreported,290481231,287212733
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.specialize_SortA_equivlistA_eqlistA.prove,search,closed,other_or_unreported,293562958,281271334
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.subset_nodes_sub.prove,committed,completed_discovery_failure,ambient_resource_limit,18584941525,
sf.lean.VFA.15-ColorCaseStudy.theorem.CaseStudies.SF.VFA.ColorCaseStudy.subset_nodes_sub.prove,search,completed_discovery_failure,ambient_resource_limit,18337532306,
